year	lake	sites	habitat	sex	Microphallus	tests	Original Source
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	1	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	1	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	1	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	northermost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	1	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	1	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	1	"2,4,5"	a
1998	Grasmere	southernmost site	shallow	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	1	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	1	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	1	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	1	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	male	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	1	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	male	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	southernmost site	deep	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	male	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	male	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	male	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	male	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	male	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	male	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	1	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	male	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	male	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	male	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	male	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
1998	Grasmere	site 4	shallow	female	0	"2,4,5"	a
